block_id,log,label,cause,raisonnement
blk_-7228803354694123939,081111 052812 21102 INFO dfs.DataNode$DataXceiver: Receiving block blk_-7228803354694123939 src: /10.251.195.70:50389 dest: /10.251.195.70:50010,Normal,Réception d'un bloc de données,Étape 1 : Le DataNode reçoit une demande de transfert de données. Étape 2 : Le bloc de données est identifié par son ID unique. Étape 3 : Les données sont transférées depuis le client vers le DataNode
blk_2953550760670423417,081111 052842 21012 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_2953550760670423417 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le nœud de données a terminé le traitement d'un bloc. Étape 2 : Le bloc a été traité avec succès. Étape 3 : Le processus de réponse de paquet est arrêté.
blk_5348548743130215090,081111 052846 21358 INFO dfs.DataNode$PacketResponder: Received block blk_5348548743130215090 of size 67108864 from /10.251.39.179,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données HDFS reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec succès. Étape 3 : L'événement est enregistré dans les journaux avec le niveau d'information INFO.
blk_7413830214932763926,081111 052853 20914 INFO dfs.DataNode$PacketResponder: Received block blk_7413830214932763926 of size 67108864 from /10.251.125.174,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec succès. Étape 3 : L'événement est enregistré dans les journaux HDFS avec le niveau d'information INFO.
blk_6329639726609402522,081111 053001 20539 INFO dfs.DataNode$PacketResponder: Received block blk_6329639726609402522 of size 67108864 from /10.251.107.19,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec succès. Étape 3 : L'événement est enregistré dans les journaux HDFS.
blk_6601059760261449131,081111 053010 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001408_0/part-01408. blk_6601059760261449131,Normal,Allocation de bloc dans HDFS,"Étape 1 : Le système de fichiers HDFS reçoit une demande d'écriture de données. Étape 2 : Le NameSystem de HDFS alloue un bloc pour stocker les données. Étape 3 : Le bloc est attribué avec un identifiant unique, tel que blk_6601059760261449131."
blk_-5439682406172672049,081111 053158 21003 INFO dfs.DataNode$DataXceiver: Receiving block blk_-5439682406172672049 src: /10.251.42.207:36091 dest: /10.251.42.207:50010,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est reçu à partir de l'adresse source /10.251.42.207:36091. Étape 3 : Le bloc est ensuite transmis à la destination /10.251.42.207:50010
blk_-7492294065771709299,081111 053245 21296 INFO dfs.DataNode$DataXceiver: Receiving block blk_-7492294065771709299 src: /10.251.203.149:41058 dest: /10.251.203.149:50010,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données HDFS reçoit une demande de transfert de données. Étape 2 : Le nœud de données identifie la source et la destination du bloc de données. Étape 3 : Le transfert de données est effectué de la source à la destination
blk_1526403491950199810,081111 053325 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.144:50010 is added to blk_1526403491950199810 size 3534443,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout d'un bloc de données. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter le changement. Étape 3 : Le bloc de données est ajouté avec succès au système de fichiers HDFS.
blk_8902425017314766082,081111 053347 21024 INFO dfs.DataNode$PacketResponder: Received block blk_8902425017314766082 of size 67108864 from /10.251.26.131,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec succès. Étape 3 : L'événement est enregistré dans les journaux HDFS avec le niveau d'information INFO.
blk_6400082566804273401,081111 053359 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001730_0/part-01730. blk_6400082566804273401,Normal,Allocation d'un bloc dans HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'écriture de données. Étape 2 : Le NameSystem de HDFS détermine que de l'espace disque est nécessaire pour stocker les données. Étape 3 : Le NameSystem alloue un bloc pour stocker les données et attribue un identifiant unique au bloc.
blk_6400082566804273401,081111 053400 21069 INFO dfs.DataNode$DataXceiver: Receiving block blk_6400082566804273401 src: /10.251.38.214:42160 dest: /10.251.38.214:50010,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit une demande de transfert de données. Étape 2 : Le nœud de données vérifie la disponibilité de l'espace de stockage. Étape 3 : Le nœud de données écrit les données reçues sur le disque.
blk_4989329877491629543,081111 053431 20804 INFO dfs.DataNode$PacketResponder: Received block blk_4989329877491629543 of size 67108864 from /10.250.15.67,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données HDFS reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec un identifiant unique. Étape 3 : La taille du bloc est vérifiée pour garantir l'intégrité des données.
blk_-6608350831463251448,081111 053619 21091 INFO dfs.DataNode$DataXceiver: Receiving block blk_-6608350831463251448 src: /10.251.107.196:43317 dest: /10.251.107.196:50010,Normal,Réception d'un bloc de données,Étape 1 : Le DataNode reçoit une demande de transfert de données. Étape 2 : Le bloc de données est identifié par son ID unique. Étape 3 : Les données sont transférées depuis le client vers le DataNode
blk_-5580322334454533924,081111 053916 21341 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-5580322334454533924 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le nœud de données a terminé le traitement d'un bloc. Étape 2 : Le bloc a été traité avec succès ou n'est plus nécessaire. Étape 3 : Le PacketResponder est arrêté pour libérer les ressources système.
blk_7500282100357271699,081111 053932 21163 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_7500282100357271699 terminating,Normal,Fin de transmission de données,"Étape 1 : Le processus PacketResponder est utilisé pour gérer les transmissions de données dans HDFS. Étape 2 : Lorsqu'un bloc de données est traité, le PacketResponder est terminé. Étape 3 : Le message indique que le PacketResponder 1 pour le bloc spécifié est terminé, ce qui est une opération normale dans HDFS."
blk_8087142318511408355,081111 053958 21262 INFO dfs.DataNode$DataXceiver: Receiving block blk_8087142318511408355 src: /10.250.15.67:55334 dest: /10.250.15.67:50010,Normal,Transfert de bloc de données,Étape 1 : Le nœud de données HDFS reçoit une demande de transfert de bloc. Étape 2 : Le bloc de données est transféré depuis l'adresse source. Étape 3 : Le bloc de données est reçu et enregistré sur le disque local du nœud de données.
blk_-997605125898553536,081111 054004 21237 INFO dfs.DataNode$PacketResponder: Received block blk_-997605125898553536 of size 67108864 from /10.251.30.179,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données HDFS reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec un identifiant unique. Étape 3 : La taille du bloc est vérifiée pour s'assurer de son intégrité.
blk_-4510259260131940043,081111 054018 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.37:50010 is added to blk_-4510259260131940043 size 3552141,Normal,Ajout d'un bloc de données dans HDFS,Étape 1 : Le système de fichiers HDFS a détecté un nouveau bloc de données. Étape 2 : Le bloc a été ajouté à la carte de blocs. Étape 3 : Le système a mis à jour la liste des blocs pour refléter les changements
blk_2270593866672608129,081111 054135 21577 INFO dfs.DataNode$PacketResponder: Received block blk_2270593866672608129 of size 67108864 from /10.250.11.53,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données HDFS reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec succès. Étape 3 : L'événement est enregistré dans les journaux HDFS avec le niveau d'information INFO.
blk_6685663454079607598,081111 054310 21173 INFO dfs.DataNode$PacketResponder: Received block blk_6685663454079607598 of size 10157271 from /10.251.66.3,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec succès. Étape 3 : L'événement est enregistré dans les journaux HDFS avec le niveau d'information INFO.
blk_-4347054230277727863,081111 054323 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.179:50010 is added to blk_-4347054230277727863 size 67108864,Normal,Le bloc de données a été ajouté avec succès,Étape 1 : Le système de fichiers HDFS a reçu une demande d'ajout de bloc. Étape 2 : Le système a vérifié la disponibilité de l'espace de stockage. Étape 3 : Le bloc a été ajouté avec succès au système de fichiers
blk_-1067234447809438340,081111 054342 20995 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_-1067234447809438340 terminating,Normal,Fin de transmission de données,Étape 1 : Le DataNode a terminé la transmission de données pour un bloc. Étape 2 : Le processus PacketResponder a été arrêté. Étape 3 : Cela indique une fin normale de l'activité de transmission de données.
blk_-1096621677333075077,081111 054443 21162 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_-1096621677333075077 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le nœud de données a terminé le traitement d'un bloc. Étape 2 : Le bloc a été traité avec succès ou n'est plus nécessaire. Étape 3 : Le PacketResponder est arrêté pour libérer les ressources système.
blk_-8657800226489501791,081111 054449 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.125.193:50010 is added to blk_-8657800226489501791 size 3550839,Normal,Bloc ajouté au système de fichiers,Étape 1 : Le système de fichiers HDFS a détecté un nouveau bloc. Étape 2 : Le bloc a été ajouté à la carte de blocs. Étape 3 : Le système a mis à jour la liste des blocs stockés
blk_2151150262081352617,081111 054504 21552 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_2151150262081352617 terminating,Normal,Fin de transmission de données,Étape 1 : Le nœud de données a terminé la transmission de données. Étape 2 : Le processus PacketResponder a été arrêté. Étape 3 : Le bloc de données a été traité avec succès.
blk_3280859030919654043,081111 054731 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_3280859030919654043 is added to invalidSet of 10.251.214.130:50010,Normal,Suppression d'un bloc de données,Étape 1 : Le système de fichiers HDFS a détecté un bloc de données corrompu ou non valide. Étape 2 : Le bloc a été identifié et ajouté à l'ensemble des blocs invalides. Étape 3 : Le système a enregistré l'événement pour suivre les opérations de maintenance
blk_-6811828069408410657,081111 054811 21215 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-6811828069408410657 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le DataNode a terminé le traitement d'un bloc de données. Étape 2 : Le PacketResponder a été notifié pour arrêter son traitement. Étape 3 : Le PacketResponder a terminé son exécution pour le bloc spécifié.
blk_4967370797322420259,081111 054914 21234 INFO dfs.DataNode$PacketResponder: Received block blk_4967370797322420259 of size 67108864 from /10.251.39.192,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec succès. Étape 3 : L'événement est enregistré dans les logs HDFS avec le niveau d'information INFO.
blk_-719178972315562824,081111 055147 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.243:50010 is added to blk_-719178972315562824 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout d'un bloc de données. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter l'ajout du bloc. Étape 3 : Le bloc est ajouté avec succès au nœud de données spécifié.
blk_9093176996492793041,081111 055219 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to blk_9093176996492793041 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout d'un bloc de données. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter le nouvel emplacement du bloc. Étape 3 : Le bloc est ajouté avec succès au système de fichiers HDFS.
blk_-7200400342436668240,081111 055444 21503 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-7200400342436668240 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le DataNode a terminé le traitement d'un bloc de données. Étape 2 : Le PacketResponder a été notifié pour arrêter son traitement. Étape 3 : Le PacketResponder a terminé son exécution pour le bloc spécifié.
blk_7213990003235926706,081111 055501 21608 INFO dfs.DataNode$PacketResponder: Received block blk_7213990003235926706 of size 67108864 from /10.250.11.100,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données HDFS reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec succès. Étape 3 : L'opération est considérée comme normale
blk_-2125743956855238111,081111 055640 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.32:50010 is added to blk_-2125743956855238111 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout d'un bloc de données. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter l'ajout du nouveau bloc. Étape 3 : Le bloc est ajouté avec succès et son emplacement est enregistré sur le nœud 10.250.7.32:50010.
blk_-4875138366845786590,081111 055936 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_-4875138366845786590 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout d'un bloc de données. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter le nouvel emplacement du bloc. Étape 3 : Le bloc est ajouté avec succès au système de fichiers HDFS.
blk_2508619583759354778,081111 060015 21733 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_2508619583759354778 terminating,Normal,Fin de la transmission de données,Étape 1 : Le DataNode a terminé la transmission de données pour un bloc spécifique. Étape 2 : Le processus PacketResponder a été arrêté après avoir terminé sa tâche. Étape 3 : Le système HDFS a enregistré l'événement comme une opération normale.
blk_6095704128062577668,081111 060043 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_6095704128062577668 size 28484260,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout d'un bloc de données. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter le nouvel emplacement du bloc. Étape 3 : Le bloc est ajouté avec succès au système de fichiers HDFS
blk_6123232805286187512,081111 060104 21535 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_6123232805286187512 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le nœud de données a terminé le traitement d'un bloc de données. Étape 2 : Le processus PacketResponder a été arrêté. Étape 3 : L'arrêt du processus est une opération normale dans HDFS.
blk_6413965758113058023,081111 060154 21461 INFO dfs.DataNode$DataXceiver: Receiving block blk_6413965758113058023 src: /10.251.199.150:45184 dest: /10.251.199.150:50010,Normal,Réception d'un bloc de données,Étape 1 : Le DataNode reçoit une demande de transfert de données. Étape 2 : Le bloc de données est identifié par son ID unique. Étape 3 : Les données sont transférées depuis le client vers le DataNode
blk_7275457888263057111,081111 060244 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.226:50010 is added to blk_7275457888263057111 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout d'un bloc de données. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter l'ajout du bloc. Étape 3 : Le bloc est ajouté avec succès au système de fichiers HDFS.
blk_6818232325322327288,081111 060510 21849 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_6818232325322327288 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le nœud de données a terminé le traitement d'un bloc de données. Étape 2 : Le processus PacketResponder a été arrêté. Étape 3 : L'événement a été enregistré avec le niveau de log INFO pour suivi et débogage.
blk_-5954527587435406374,081111 061043 21809 INFO dfs.DataNode$PacketResponder: Received block blk_-5954527587435406374 of size 67108864 from /10.251.106.10,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec un identifiant unique. Étape 3 : La taille du bloc est vérifiée pour s'assurer de son intégrité.
blk_-4358842839092719327,081111 061200 21837 INFO dfs.DataNode$PacketResponder: Received block blk_-4358842839092719327 of size 67108864 from /10.250.15.67,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données HDFS reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec un identifiant unique. Étape 3 : La taille du bloc est vérifiée pour s'assurer de son intégrité.
blk_1489031087420498797,081111 061202 22063 INFO dfs.DataNode$PacketResponder: Received block blk_1489031087420498797 of size 67108864 from /10.251.71.193,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données HDFS reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec succès. Étape 3 : L'événement est enregistré dans les journaux HDFS avec le niveau d'information INFO.
blk_-615578808743808725,081111 061534 21779 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-615578808743808725 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le DataNode a terminé le traitement d'un bloc de données. Étape 2 : Le PacketResponder a achevé sa tâche pour le bloc spécifié. Étape 3 : Le processus s'est terminé normalement sans erreur.
blk_4588471931728384541,081111 061549 21862 INFO dfs.DataNode$PacketResponder: Received block blk_4588471931728384541 of size 67108864 from /10.251.90.81,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec succès. Étape 3 : L'événement est enregistré dans les logs HDFS avec le label Normal.
blk_7720864196601815614,081111 061602 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001192_0/part-01192. blk_7720864196601815614,Normal,Allocation de bloc dans HDFS,"Étape 1 : Le système de fichiers HDFS reçoit une demande d'écriture de données. Étape 2 : Le NameSystem de HDFS détermine la nécessité d'allouer un nouveau bloc pour stocker les données. Étape 3 : Le bloc est alloué avec un identifiant unique, tel que blk_7720864196601815614, pour stocker les données dans le répertoire spécifié."
blk_-9098645110390099509,081111 061707 21528 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-9098645110390099509 terminating,Normal,Fin de transmission de données,Étape 1 : Le nœud de données a terminé la transmission de données. Étape 2 : Le bloc de données a été traité avec succès. Étape 3 : Le processus PacketResponder a été arrêté normalement.
blk_1129715194117079802,081111 061713 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.109.209:50010 is added to blk_1129715194117079802 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout d'un bloc de données. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter l'ajout du nouveau bloc. Étape 3 : Le bloc est ajouté avec succès et son emplacement est enregistré pour une récupération future.
blk_6690143611140381289,081111 061730 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_000900_0/part-00900. blk_6690143611140381289,Normal,Allocation d'un bloc dans HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'écriture de données. Étape 2 : Le NameSystem de HDFS est sollicité pour allouer un bloc pour stocker ces données. Étape 3 : Le bloc est alloué avec succès et son identifiant est généré.
blk_7463248820468902190,081111 061739 21895 INFO dfs.DataNode$PacketResponder: Received block blk_7463248820468902190 of size 67108864 from /10.251.91.15,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec succès. Étape 3 : L'événement est consigné dans les journaux HDFS.
blk_3961831045048378097,081111 061857 17075 INFO dfs.DataNode$PacketResponder: Received block blk_3961831045048378097 of size 67108864 from /10.251.39.160,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec un identifiant unique. Étape 3 : La taille du bloc est vérifiée pour s'assurer qu'elle correspond aux attentes.
blk_-6220821375880228145,081111 061900 21890 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-6220821375880228145 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le DataNode a terminé le traitement d'un bloc de données. Étape 2 : Le PacketResponder a été notifié de la fin du traitement. Étape 3 : Le PacketResponder a été arrêté pour libérer les ressources système.
blk_-4405302133414008227,081111 061909 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.192:50010 is added to blk_-4405302133414008227 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout de bloc. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter le changement. Étape 3 : Le bloc est ajouté avec succès au nœud de données spécifié.
blk_8854625173826438305,081111 061921 21913 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_8854625173826438305 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le nœud de données a terminé le traitement d'un bloc. Étape 2 : Le bloc a été traité avec succès. Étape 3 : Le processus PacketResponder est arrêté
blk_8699194381234371727,081111 061926 22010 INFO dfs.DataNode$PacketResponder: Received block blk_8699194381234371727 of size 67108864 from /10.251.214.67,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données HDFS reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec succès. Étape 3 : L'événement est enregistré dans les logs HDFS avec le niveau d'information INFO.
blk_-8389657728641837382,081111 062002 21694 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-8389657728641837382 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le nœud de données HDFS a terminé le traitement d'un bloc de données. Étape 2 : Le processus PacketResponder a été arrêté. Étape 3 : Le bloc de données blk_-8389657728641837382 n'est plus en cours de traitement.
blk_-5145508449157510071,081111 062029 21573 INFO dfs.DataNode$DataXceiver: Receiving block blk_-5145508449157510071 src: /10.251.203.246:48508 dest: /10.251.203.246:50010,Normal,Réception d'un bloc de données,Étape 1 : Le DataNode reçoit une demande de transfert de données. Étape 2 : Il identifie la source et la destination du bloc. Étape 3 : Il commence à recevoir le bloc de données à partir de la source
blk_6675543598756975559,081111 062038 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.50:50010 is added to blk_6675543598756975559 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout d'un bloc de données. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter le nouvel emplacement du bloc. Étape 3 : Le bloc est ajouté avec succès et son emplacement est enregistré.
blk_-8364400144313355814,081111 062102 22250 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-8364400144313355814 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le nœud de données a terminé le traitement d'un bloc. Étape 2 : Le bloc a été traité avec succès ou n'est plus nécessaire. Étape 3 : Le processus PacketResponder est arrêté pour libérer les ressources.
blk_6108023147232847992,081111 062238 21812 INFO dfs.DataNode$DataXceiver: Receiving block blk_6108023147232847992 src: /10.251.42.9:43819 dest: /10.251.42.9:50010,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données HDFS reçoit une demande de transfert de données. Étape 2 : Le bloc de données est identifié par son ID unique blk_6108023147232847992. Étape 3 : Les données sont transférées depuis le client /10.251.42.9:43819 vers le nœud de données /10.251.42.9:50010
blk_-1932467763723526131,081111 062311 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.102:50010 is added to blk_-1932467763723526131 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout d'un bloc de données. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter le nouvel emplacement du bloc. Étape 3 : Le bloc est ajouté avec succès au système de fichiers HDFS.
blk_-8834022217832819265,081111 062353 22087 INFO dfs.DataNode$DataXceiver: Receiving block blk_-8834022217832819265 src: /10.251.105.189:53216 dest: /10.251.105.189:50010,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit une demande de transfert de bloc. Étape 2 : Le bloc est reçu à partir de l'adresse source. Étape 3 : Le bloc est ensuite stocké à la destination spécifiée
blk_5872617224009342667,081111 062628 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001314_0/part-01314. blk_5872617224009342667,Normal,Allocation de bloc dans HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'écriture de données. Étape 2 : Le NameSystem de HDFS recherche un bloc disponible pour stocker les données. Étape 3 : Un bloc est alloué avec l'ID blk_5872617224009342667 pour stocker les données de /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001314_0/part-01314.
blk_4877808040461609832,081111 062735 22030 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_4877808040461609832 terminating,Normal,Fin de la transmission de données,Étape 1 : Le DataNode a terminé la transmission de données pour un bloc spécifique. Étape 2 : Le processus PacketResponder a été arrêté pour ce bloc. Étape 3 : L'arrêt du processus PacketResponder est une opération normale une fois la transmission de données terminée.
blk_3049351456771045311,081111 062905 21843 INFO dfs.DataNode$PacketResponder: Received block blk_3049351456771045311 of size 67108864 from /10.251.199.159,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec succès. Étape 3 : L'événement est enregistré dans les journaux HDFS avec le niveau d'information INFO.
blk_1247599917761164561,081111 062911 22258 INFO dfs.DataNode$PacketResponder: Received block blk_1247599917761164561 of size 67108864 from /10.251.37.240,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec succès. Étape 3 : L'événement est consigné dans les journaux HDFS.
blk_2616961363639592748,081111 063053 21803 INFO dfs.DataNode$PacketResponder: Received block blk_2616961363639592748 of size 67108864 from /10.251.202.134,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données HDFS reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec un identifiant unique. Étape 3 : La taille du bloc est vérifiée pour s'assurer qu'elle correspond aux attentes.
blk_-826920518336899809,081111 063138 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001529_0/part-01529. blk_-826920518336899809,Normal,Allocation de bloc pour un fichier temporaire,"Étape 1 : Le système de fichiers HDFS reçoit une demande d'écriture de données. Étape 2 : Le NameSystem détermine la nécessité d'allouer un nouveau bloc pour stocker les données. Étape 3 : Le bloc est alloué avec un identifiant unique, dans ce cas blk_-826920518336899809."
blk_-3436382429367583573,081111 063241 22074 INFO dfs.DataNode$PacketResponder: Received block blk_-3436382429367583573 of size 67108864 from /10.251.107.19,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec un identifiant unique. Étape 3 : La taille du bloc est vérifiée pour s'assurer qu'elle correspond aux exigences du système.
blk_2824047463816148563,081111 063244 22352 INFO dfs.DataNode$DataXceiver: Receiving block blk_2824047463816148563 src: /10.251.42.84:35776 dest: /10.251.42.84:50010,Normal,Réception d'un bloc de données,Étape 1 : Le DataNode reçoit une demande de transfert de données. Étape 2 : Le bloc de données est identifié par son ID unique. Étape 3 : Les données sont transférées depuis le client vers le DataNode.
blk_-9211699406261033878,081111 063302 21914 INFO dfs.DataNode$PacketResponder: Received block blk_-9211699406261033878 of size 67108864 from /10.251.30.85,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec un identifiant unique. Étape 3 : La taille du bloc est vérifiée pour s'assurer qu'elle correspond aux attentes.
